,id,precio,geom,numfotos,planta,precioinfo,tipo_propiedad,tamaño_m2,es_exterior,n_habitaciones,n_baños,direccion,provincia,municipio,distrito,pais,barrio,estado,tiene_ascensor,parking,precio_m2,tipo_detalle,texto_sugerido,codigo_distrito
81,110420329,375000.0,0101000020E61000005DDDB1D826A50DC03362B02CE2334440,16,,"{'price': {'amount': 375000.0, 'currencySuffix': '€'}}",flat,49.0,False,2,1,paseo de las Acacias,Madrid,Madrid,Arganzuela,es,Acacias,renew,True,,7653.0,{'typology': 'flat'},,
82,110327643,790000.0,0101000020E6100000296508B600930DC0E0185D39D6334440,66,7.0,"{'price': {'amount': 790000.0, 'currencySuffix': '€'}}",flat,120.0,True,3,2,calle Marqués de la Valdavia,Madrid,Madrid,Arganzuela,es,Palos de la Frontera,renew,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",6583.0,{'typology': 'flat'},,
83,110451261,345000.0,0101000020E610000007431D56B8A50DC02EED2F16E1334440,34,2.0,"{'price': {'amount': 345000.0, 'currencySuffix': '€'}}",flat,50.0,False,2,1,calle de las Peñuelas,Madrid,Madrid,Arganzuela,es,Acacias,good,False,,6900.0,{'typology': 'flat'},,
84,110438618,345000.0,0101000020E610000099F1B6D26BA30DC083914DA896334440,35,2.0,"{'price': {'amount': 345000.0, 'currencySuffix': '€'}}",flat,50.0,False,2,1,calle de las Peñuelas,Madrid,Madrid,Arganzuela,es,Acacias,good,False,,6900.0,{'typology': 'flat'},,
85,110431920,665000.0,0101000020E610000002AFE0C84D8E0DC0CF1B823EEC334440,38,4.0,"{'price': {'amount': 665000.0, 'currencySuffix': '€'}}",flat,105.0,True,2,2,ronda de Atocha,Madrid,Madrid,Arganzuela,es,Palos de la Frontera,good,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",6333.0,{'typology': 'flat'},,
86,109495132,1490000.0,0101000020E6100000EFCB99ED0A8D0DC0D2FBC6D79E334440,14,1.0,"{'price': {'amount': 1490000.0, 'currencySuffix': '€'}}",flat,232.0,True,4,2,"paseo de las Delicias, 42",Madrid,Madrid,Arganzuela,es,Palos de la Frontera,newdevelopment,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",6422.0,{'typology': 'flat'},,
87,110395423,789000.0,0101000020E6100000700BF1A3758F0DC0D3E2E71AC1334440,21,6.0,"{'price': {'amount': 789000.0, 'currencySuffix': '€'}}",flat,136.0,True,3,1,Barrio Palos de la Frontera,Madrid,Madrid,Arganzuela,es,Palos de la Frontera,good,True,,5801.0,{'typology': 'flat'},,
88,108760306,350000.0,0101000020E61000003295D97B4C9F0DC04ECBB4A272334440,24,4.0,"{'price': {'amount': 350000.0, 'currencySuffix': '€'}}",studio,47.0,True,0,1,calle de Ercilla,Madrid,Madrid,Arganzuela,es,Acacias,good,True,,7447.0,"{'typology': 'flat', 'subTypology': 'studio'}",,
89,109765508,685500.0,0101000020E61000008FCC7E38A3910DC001EEC38BCF324440,36,1.0,"{'price': {'amount': 685500.0, 'currencySuffix': '€'}}",flat,107.0,True,4,2,paseo de las Delicias,Madrid,Madrid,Arganzuela,es,Delicias,renew,True,,6407.0,{'typology': 'flat'},,
90,109963367,648000.0,0101000020E610000065DDE45C2F920DC01B26BFEA6D334440,43,2.0,"{'price': {'amount': 648000.0, 'currencySuffix': '€'}}",flat,151.0,False,4,2,paseo de Santa María de la Cabeza,Madrid,Madrid,Arganzuela,es,Palos de la Frontera,renew,True,,4291.0,{'typology': 'flat'},,
91,107673750,750000.0,0101000020E610000006A9CAADFFB90DC00686072868344440,49,1.0,"{'price': {'amount': 750000.0, 'currencySuffix': '€'}}",flat,131.0,True,6,2,ronda de Segovia,Madrid,Madrid,Arganzuela,es,Imperial,good,True,,5725.0,{'typology': 'flat'},,
92,110309524,540000.0,0101000020E6100000C0B56EDE93C20DC04015376E31344440,39,,"{'price': {'amount': 540000.0, 'priceDropInfo': {'formerPrice': 550000.0, 'priceDropValue': 10000, 'priceDropPercentage': 2}, 'currencySuffix': '€'}}",flat,111.0,True,4,2,paseo de la Virgen del Puerto,Madrid,Madrid,Arganzuela,es,Imperial,good,True,,4865.0,{'typology': 'flat'},,
93,109046817,1000000.0,0101000020E6100000BD8A8C0E48820DC06D86C03687334440,29,3.0,"{'price': {'amount': 1000000.0, 'priceDropInfo': {'formerPrice': 1330000.0, 'priceDropValue': 330000, 'priceDropPercentage': 25}, 'currencySuffix': '€'}}",flat,204.0,True,4,2,calle de Canarias,Madrid,Madrid,Arganzuela,es,Palos de la Frontera,renew,True,,4902.0,{'typology': 'flat'},,
94,109698033,880000.0,0101000020E6100000E03AB5E9BEC20DC0A010A6CDDD334440,79,2.0,"{'price': {'amount': 880000.0, 'priceDropInfo': {'formerPrice': 899000.0, 'priceDropValue': 19000, 'priceDropPercentage': 2}, 'currencySuffix': '€'}}",flat,169.0,True,5,3,paseo de la Virgen del Puerto,Madrid,Madrid,Arganzuela,es,Imperial,renew,True,,5207.0,{'typology': 'flat'},,
95,110423082,345000.0,0101000020E610000008FFC7AE59A30DC0A2A476757D334440,36,2.0,"{'price': {'amount': 345000.0, 'currencySuffix': '€'}}",flat,50.0,False,2,1,calle de las Peñuelas,Madrid,Madrid,Arganzuela,es,Acacias,good,False,,6900.0,{'typology': 'flat'},,
96,110392560,750000.0,0101000020E61000005CBC69447A9B0DC018A18E7D7F334440,26,1.0,"{'price': {'amount': 750000.0, 'currencySuffix': '€'}}",flat,100.0,False,3,2,calle de Moratines,Madrid,Madrid,Arganzuela,es,Acacias,good,True,,7500.0,{'typology': 'flat'},,
97,101982110,660000.0,0101000020E6100000204B7A7313C00DC0DE8DAACBCE344440,64,1.0,"{'price': {'amount': 660000.0, 'currencySuffix': '€'}}",flat,128.0,True,3,2,calle de Manzanares,Madrid,Madrid,Arganzuela,es,Imperial,renew,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",5156.0,{'typology': 'flat'},,
98,110239775,400000.0,0101000020E6100000208F2AD4E4930DC04CFA7B293C324440,36,3.0,"{'price': {'amount': 400000.0, 'priceDropInfo': {'formerPrice': 415000.0, 'priceDropValue': 15000, 'priceDropPercentage': 4}, 'currencySuffix': '€'}}",flat,53.0,True,3,1,calle de Guillermo de Osma,Madrid,Madrid,Arganzuela,es,Chopera,good,True,,7547.0,{'typology': 'flat'},,
99,109555410,550000.0,0101000020E6100000C446B4780C8A0DC0A82F95C84F334440,23,1.0,"{'price': {'amount': 550000.0, 'currencySuffix': '€'}}",flat,89.0,True,2,2,calle del General Lacy,Madrid,Madrid,Arganzuela,es,Delicias,good,True,,6180.0,{'typology': 'flat'},,
100,110389003,330000.0,0101000020E6100000257497C459910DC0998C199760324440,31,4.0,"{'price': {'amount': 330000.0, 'currencySuffix': '€'}}",flat,32.0,True,2,1,calle de Embajadores,Madrid,Madrid,Arganzuela,es,Delicias,renew,True,,10313.0,{'typology': 'flat'},,
101,110389079,395000.0,0101000020E61000009E6F552305A00DC0C333FC02D5324440,22,,"{'price': {'amount': 395000.0, 'currencySuffix': '€'}}",flat,53.0,False,1,1,paseo de la Esperanza,Madrid,Madrid,Arganzuela,es,Acacias,good,True,,7453.0,{'typology': 'flat'},,
102,104148941,660000.0,0101000020E610000050EA268CC1BE0DC0CD19F620A9344440,52,1.0,"{'price': {'amount': 660000.0, 'currencySuffix': '€'}}",flat,128.0,True,3,2,Barrio Imperial,Madrid,Madrid,Arganzuela,es,Imperial,renew,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",5156.0,{'typology': 'flat'},,
103,109808527,780000.0,0101000020E61000007072648ADE8E0DC036CEA62380324440,58,7.0,"{'price': {'amount': 780000.0, 'priceDropInfo': {'formerPrice': 800000.0, 'priceDropValue': 20000, 'priceDropPercentage': 3}, 'currencySuffix': '€'}}",flat,186.0,True,4,2,plaza de la Beata María Ana de Jesús,Madrid,Madrid,Arganzuela,es,Delicias,renew,True,,4194.0,{'typology': 'flat'},,
104,110387331,830000.0,0101000020E6100000012D0208C4900DC0A521F47D82314440,53,5.0,"{'price': {'amount': 830000.0, 'currencySuffix': '€'}}",flat,185.0,True,2,2,Barrio Legazpi,Madrid,Madrid,Arganzuela,es,Legazpi,good,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",4486.0,{'typology': 'flat'},,
105,110292047,450000.0,0101000020E6100000B01413E51C860DC009104FC0C0334440,35,,"{'price': {'amount': 450000.0, 'currencySuffix': '€'}}",flat,49.0,False,3,1,calle de las Delicias,Madrid,Madrid,Arganzuela,es,Palos de la Frontera,good,True,,9184.0,{'typology': 'flat'},,
106,110290756,614520.0,0101000020E6100000AEBC3F3965990DC018CC5F2173334440,38,5.0,"{'price': {'amount': 614520.0, 'currencySuffix': '€'}}",flat,82.0,True,2,1,paseo de Santa María de la Cabeza,Madrid,Madrid,Arganzuela,es,Palos de la Frontera,good,True,,7494.0,{'typology': 'flat'},,
107,110273688,400000.0,0101000020E61000008007AB56CB920DC0723E2B1F38324440,51,3.0,"{'price': {'amount': 400000.0, 'priceDropInfo': {'formerPrice': 415000.0, 'priceDropValue': 15000, 'priceDropPercentage': 4}, 'currencySuffix': '€'}}",flat,53.0,True,3,1,calle de Guillermo de Osma,Madrid,Madrid,Arganzuela,es,Chopera,good,True,,7547.0,{'typology': 'flat'},,
108,110416517,535000.0,0101000020E610000020CFD325888F0DC0A46DFC89CA324440,29,4.0,"{'price': {'amount': 535000.0, 'currencySuffix': '€'}}",flat,80.0,True,3,1,Barrio Delicias,Madrid,Madrid,Arganzuela,es,Delicias,good,True,,6688.0,{'typology': 'flat'},,
109,109984570,765000.0,0101000020E6100000B443577D09C00DC0010DDBBBAB334440,51,2.0,"{'price': {'amount': 765000.0, 'priceDropInfo': {'formerPrice': 795000.0, 'priceDropValue': 30000, 'priceDropPercentage': 4}, 'currencySuffix': '€'}}",flat,125.0,True,3,2,calle de San Epifanio,Madrid,Madrid,Arganzuela,es,Imperial,good,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",6120.0,{'typology': 'flat'},,
110,110385424,155000.0,0101000020E6100000B1EC93ED8D8B0DC0EFC7ED974F334440,30,4.0,"{'price': {'amount': 155000.0, 'currencySuffix': '€'}}",flat,18.0,True,1,1,calle de Canarias,Madrid,Madrid,Arganzuela,es,Palos de la Frontera,renew,True,,8611.0,{'typology': 'flat'},,
111,108658042,399000.0,0101000020E6100000BDAB1E300F890DC05B69087D9F334440,39,1.0,"{'price': {'amount': 399000.0, 'currencySuffix': '€'}}",flat,67.0,True,2,1,calle del General Lacy,Madrid,Madrid,Arganzuela,es,Palos de la Frontera,good,True,,5955.0,{'typology': 'flat'},,
112,109725894,699000.0,0101000020E61000000663E9E85DB10DC0C88C012379334440,43,6.0,"{'price': {'amount': 699000.0, 'currencySuffix': '€'}}",flat,123.0,True,4,2,calle de Melilla,Madrid,Madrid,Arganzuela,es,Acacias,renew,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",5683.0,{'typology': 'flat'},,
113,110180663,218000.0,0101000020E610000002DF23511E8C0DC0EFD984C5F2324440,32,,"{'price': {'amount': 218000.0, 'currencySuffix': '€'}}",flat,39.0,False,1,1,paseo de las Delicias,Madrid,Madrid,Arganzuela,es,Delicias,good,True,,5590.0,{'typology': 'flat'},,
114,110269206,949000.0,0101000020E61000008B89CDC7B5810DC0878BDCD3D5314440,104,7.0,"{'price': {'amount': 949000.0, 'currencySuffix': '€'}}",penthouse,112.0,True,2,2,calle del Bronce s/n,Madrid,Madrid,Arganzuela,es,Legazpi,good,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",8473.0,"{'typology': 'flat', 'subTypology': 'penthouse'}",,
115,110017050,399000.0,0101000020E6100000E867EA758BA00DC0283D1DD9A6334440,33,1.0,"{'price': {'amount': 399000.0, 'currencySuffix': '€'}}",flat,62.0,False,3,1,calle de Moratines,Madrid,Madrid,Arganzuela,es,Acacias,good,True,,6435.0,{'typology': 'flat'},,
116,109421913,375000.0,0101000020E610000013245B0295C60DC092C3712A63344440,37,,"{'price': {'amount': 375000.0, 'currencySuffix': '€'}}",flat,85.0,True,3,1,calle de Linneo,Madrid,Madrid,Arganzuela,es,Imperial,good,True,,4412.0,{'typology': 'flat'},,
117,110327177,400000.0,0101000020E610000036C2ECAF68940DC06FCA260A3E324440,52,3.0,"{'price': {'amount': 400000.0, 'priceDropInfo': {'formerPrice': 415000.0, 'priceDropValue': 15000, 'priceDropPercentage': 4}, 'currencySuffix': '€'}}",flat,53.0,True,3,1,calle de Guillermo de Osma,Madrid,Madrid,Arganzuela,es,Chopera,good,True,,7547.0,{'typology': 'flat'},,
118,110010129,619000.0,0101000020E610000041F0F8F6AEC10DC08AE6012CF2344440,39,1.0,"{'price': {'amount': 619000.0, 'currencySuffix': '€'}}",flat,100.0,True,3,2,paseo de la Virgen del Puerto,Madrid,Madrid,Arganzuela,es,Imperial,good,True,,6190.0,{'typology': 'flat'},,
119,110278105,576500.0,0101000020E6100000D15735ADB9980DC010F39B78BD324440,35,2.0,"{'price': {'amount': 576500.0, 'currencySuffix': '€'}}",flat,98.0,True,2,2,calle Comandante Benítez,Madrid,Madrid,Arganzuela,es,Chopera,good,True,,5883.0,{'typology': 'flat'},,
120,109901376,465000.0,0101000020E6100000897C9752978C0DC0FDEEC27BB3334440,31,2.0,"{'price': {'amount': 465000.0, 'priceDropInfo': {'formerPrice': 480000.0, 'priceDropValue': 15000, 'priceDropPercentage': 3}, 'currencySuffix': '€'}}",flat,55.0,True,2,2,plaza Luca de Tena,Madrid,Madrid,Arganzuela,es,Palos de la Frontera,good,True,,8455.0,{'typology': 'flat'},,
121,110389088,614520.0,0101000020E6100000A9FAF087FA980DC0B91F4B7A73334440,42,5.0,"{'price': {'amount': 614520.0, 'currencySuffix': '€'}}",flat,82.0,True,2,1,paseo de Santa María de la Cabeza,Madrid,Madrid,Arganzuela,es,Palos de la Frontera,good,True,,7494.0,{'typology': 'flat'},,
122,110417995,279000.0,0101000020E61000002B244F48218F0DC06D0A1AE9FB324440,31,,"{'price': {'amount': 279000.0, 'currencySuffix': '€'}}",flat,39.0,True,1,1,calle del General Palanca,Madrid,Madrid,Arganzuela,es,Delicias,renew,False,,7154.0,{'typology': 'flat'},,
123,107991504,239000.0,0101000020E610000005E67C0CB1850DC04BCCB39256334440,25,,"{'price': {'amount': 239000.0, 'currencySuffix': '€'}}",flat,42.0,False,2,1,calle de Canarias,Madrid,Madrid,Arganzuela,es,Palos de la Frontera,good,True,,5690.0,{'typology': 'flat'},,
124,100163967,530000.0,0101000020E6100000B7A9CB738EBB0DC0C66757C62B334440,60,1.0,"{'price': {'amount': 530000.0, 'currencySuffix': '€'}}",flat,60.0,True,2,2,glorieta de las Pirámides,Madrid,Madrid,Arganzuela,es,Imperial,good,True,,8833.0,{'typology': 'flat'},,
125,110423164,450000.0,0101000020E6100000D3A5DA029D740DC06555849B8C324440,62,1.0,"{'price': {'amount': 450000.0, 'currencySuffix': '€'}}",flat,75.0,True,1,1,avenida del Planetario,Madrid,Madrid,Arganzuela,es,Legazpi,good,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",6000.0,{'typology': 'flat'},,
126,109808996,1170000.0,0101000020E610000031B2648EE5AD0DC0C360A35126344440,62,15.0,"{'price': {'amount': 1170000.0, 'currencySuffix': '€'}}",flat,180.0,True,4,2,paseo de los Olmos,Madrid,Madrid,Arganzuela,es,Acacias,good,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",6500.0,{'typology': 'flat'},,
127,110093326,400000.0,0101000020E610000081A90B1DE08E0DC030630AD638334440,36,,"{'price': {'amount': 400000.0, 'currencySuffix': '€'}}",flat,102.0,True,1,1,"calle de Ciudad Real, 8",Madrid,Madrid,Arganzuela,es,Delicias,renew,False,,3922.0,{'typology': 'flat'},,
128,108652253,535000.0,0101000020E6100000E8305F5E809D0DC0CB7FED050B334440,43,4.0,"{'price': {'amount': 535000.0, 'currencySuffix': '€'}}",flat,80.0,True,3,1,Barrio Chopera,Madrid,Madrid,Arganzuela,es,Chopera,good,True,,6688.0,{'typology': 'flat'},,
129,110387932,330000.0,0101000020E610000043739D465A8A0DC01A6CEA3C2A324440,32,4.0,"{'price': {'amount': 330000.0, 'currencySuffix': '€'}}",flat,32.0,True,2,1,calle de Embajadores,Madrid,Madrid,Arganzuela,es,Delicias,renew,True,,10313.0,{'typology': 'flat'},,
130,110339898,299000.0,0101000020E61000000299428C7CB30DC09EF98B8F05344440,20,1.0,"{'price': {'amount': 299000.0, 'currencySuffix': '€'}}",flat,44.0,False,2,1,calle de Toledo,Madrid,Madrid,Arganzuela,es,Imperial,renew,False,,6795.0,{'typology': 'flat'},,
131,110344763,555000.0,0101000020E610000040A0D8AFE0C30DC017A133C40C344440,30,2.0,"{'price': {'amount': 555000.0, 'currencySuffix': '€'}}",flat,81.0,False,2,2,calle de San Alejandro,Madrid,Madrid,Arganzuela,es,Imperial,good,True,,6852.0,{'typology': 'flat'},,
132,110395197,395000.0,0101000020E610000000EC9227FF990DC0996725ADF8324440,22,,"{'price': {'amount': 395000.0, 'currencySuffix': '€'}}",flat,53.0,False,1,1,paseo de la Esperanza,Madrid,Madrid,Arganzuela,es,Acacias,good,True,,7453.0,{'typology': 'flat'},,
133,110304034,380000.0,0101000020E6100000C2397E03EE840DC0218491A861334440,29,6.0,"{'price': {'amount': 380000.0, 'currencySuffix': '€'}}",flat,61.0,False,3,1,calle de Canarias,Madrid,Madrid,Arganzuela,es,Palos de la Frontera,renew,True,,6230.0,{'typology': 'flat'},,
134,110013694,530000.0,0101000020E6100000A4703D0AD7C30DC0E97129F8B7344440,21,1.0,"{'price': {'amount': 530000.0, 'currencySuffix': '€'}}",flat,91.0,True,2,2,"calle de Linneo, 20",Madrid,Madrid,Arganzuela,es,Imperial,good,True,,5824.0,{'typology': 'flat'},,
135,109974676,450000.0,0101000020E610000080F67EFED6990DC0C7D056CAD7324440,29,1.0,"{'price': {'amount': 450000.0, 'priceDropInfo': {'formerPrice': 470000.0, 'priceDropValue': 20000, 'priceDropPercentage': 4}, 'currencySuffix': '€'}}",flat,74.0,False,3,1,Barrio Chopera,Madrid,Madrid,Arganzuela,es,Chopera,good,True,,6081.0,{'typology': 'flat'},,
136,109701239,395000.0,0101000020E6100000354D8EF117B90DC0D8AB7E5B66334440,22,,"{'price': {'amount': 395000.0, 'currencySuffix': '€'}}",flat,62.0,False,4,1,"PS IMPERIAL, 50",Madrid,Madrid,Arganzuela,es,Imperial,good,True,,6371.0,{'typology': 'flat'},,
137,109791900,240000.0,0101000020E6100000A14B38F4168F0DC0E211CB1C81334440,17,,"{'price': {'amount': 240000.0, 'currencySuffix': '€'}}",flat,48.0,False,1,1,calle de Martín Soler,Madrid,Madrid,Arganzuela,es,Palos de la Frontera,good,False,,5000.0,{'typology': 'flat'},,
138,109962397,650000.0,0101000020E61000000CB08F4E5DA90DC02E43D25DC8334440,25,6.0,"{'price': {'amount': 650000.0, 'currencySuffix': '€'}}",flat,106.0,True,4,2,ronda de Toledo,Madrid,Madrid,Arganzuela,es,Acacias,renew,True,,6132.0,{'typology': 'flat'},,
139,109844406,290000.0,0101000020E610000015376E313F870DC03EE53D737B314440,25,,"{'price': {'amount': 290000.0, 'currencySuffix': '€'}}",flat,55.0,True,1,1,calle de Embajadores,Madrid,Madrid,Arganzuela,es,Legazpi,good,True,"{'hasParkingSpace': True, 'parkingSpacePrice': 25000.0, 'isParkingSpaceIncludedInPrice': False}",5273.0,{'typology': 'flat'},,
140,109947384,595000.0,0101000020E6100000781508F137900DC0E7A90EB919334440,24,3.0,"{'price': {'amount': 595000.0, 'currencySuffix': '€'}}",flat,160.0,True,5,2,paseo de las Delicias,Madrid,Madrid,Arganzuela,es,Delicias,renew,True,,3719.0,{'typology': 'flat'},,
141,109786965,220000.0,0101000020E6100000EF7618EEB7910DC02F7480BB47324440,16,2.0,"{'price': {'amount': 220000.0, 'currencySuffix': '€'}}",flat,40.0,False,2,1,paseo de las Delicias,Madrid,Madrid,Arganzuela,es,Delicias,good,False,,5500.0,{'typology': 'flat'},,
142,109989729,400000.0,0101000020E61000008EF1176998900DC018F439D274324440,50,3.0,"{'price': {'amount': 400000.0, 'priceDropInfo': {'formerPrice': 415000.0, 'priceDropValue': 15000, 'priceDropPercentage': 4}, 'currencySuffix': '€'}}",flat,53.0,True,3,1,Barrio Chopera,Madrid,Madrid,Arganzuela,es,Chopera,good,True,,7547.0,{'typology': 'flat'},,
143,110278424,375000.0,0101000020E6100000E87D2DF9E9990DC035F515FFD2324440,21,3.0,"{'price': {'amount': 375000.0, 'currencySuffix': '€'}}",flat,65.0,True,1,1,Barrio Chopera,Madrid,Madrid,Arganzuela,es,Chopera,good,True,,5769.0,{'typology': 'flat'},,
144,110340493,580000.0,0101000020E6100000820B68D8DE9D0DC0F0C4AC1743334440,36,6.0,"{'price': {'amount': 580000.0, 'currencySuffix': '€'}}",flat,116.0,True,4,2,Barrio Acacias,Madrid,Madrid,Arganzuela,es,Acacias,good,True,,5000.0,{'typology': 'flat'},,
145,109900744,650000.0,0101000020E6100000BFE83C748B9A0DC044E5BA849E334440,29,1.0,"{'price': {'amount': 650000.0, 'currencySuffix': '€'}}",flat,78.0,True,2,2,calle de Sebastián Elcano,Madrid,Madrid,Arganzuela,es,Palos de la Frontera,good,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",8333.0,{'typology': 'flat'},,
146,110365632,1395000.0,0101000020E61000004A7A185A9D6C0DC028A897CE3D324440,81,7.0,"{'price': {'amount': 1395000.0, 'currencySuffix': '€'}}",penthouse,217.0,True,3,2,calle Ariel,Madrid,Madrid,Arganzuela,es,Legazpi,good,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",6429.0,"{'typology': 'flat', 'subTypology': 'penthouse'}",,
147,109696987,899000.0,0101000020E61000009B502DC7D0860DC08F064BD0BA334440,36,1.0,"{'price': {'amount': 899000.0, 'currencySuffix': '€'}}",flat,129.0,True,3,3,calle del Áncora,Madrid,Madrid,Arganzuela,es,Palos de la Frontera,good,True,,6969.0,{'typology': 'flat'},,
148,110202855,780000.0,0101000020E610000015BE0864C0C30DC0B537537CD7344440,24,1.0,"{'price': {'amount': 780000.0, 'currencySuffix': '€'}}",flat,106.0,True,3,2,CL JUAN DUQUE,Madrid,Madrid,Arganzuela,es,Imperial,good,True,,7358.0,{'typology': 'flat'},,
149,110308450,1395000.0,0101000020E61000008A62A8797D6C0DC04218891A96324440,82,7.0,"{'price': {'amount': 1395000.0, 'currencySuffix': '€'}}",penthouse,217.0,True,3,2,calle Ariel,Madrid,Madrid,Arganzuela,es,Legazpi,good,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",6429.0,"{'typology': 'flat', 'subTypology': 'penthouse'}",,
150,110292928,614520.0,0101000020E6100000B26E17F5A4970DC0389D09F258334440,34,5.0,"{'price': {'amount': 614520.0, 'currencySuffix': '€'}}",flat,82.0,True,2,1,paseo de Santa María de la Cabeza,Madrid,Madrid,Arganzuela,es,Palos de la Frontera,good,True,,7494.0,{'typology': 'flat'},,
